Evento;Reloj;RND Llegada EP;Tiempo entre llegadas EP;Proxima llegada EP;RND Llegada R;Tiempo entre llegadas R;Proxima llegada R;RND Llegada V;Tiempo entre llegadas V;Proxima llegada V;RND Llegada AE;Tiempo entre llegadas AE;Proxima llegada AE;RND Llegada P;Tiempo entre llegadas P;Proxima llegada P;RND fin EP;Tiempo atencion EP;Fin envio 1;Fin envio 2;Fin envio 3;RND fin R;Tiempo atencion R;Fin reclamo 1;Fin reclamo 2;Fin reclamo 3;RND fin V;Tiempo atencion V;Fin venta 1;Fin venta 2;RND fin AE;Tiempo atencion AE;Fin atencion 1;Fin atencion 2;RND fin P;Tiempo atencion P;Fin postal;EP COLA 1;EP Estado 1;EP COLA 2;EP Estado 2;EP COLA 3;EP Estado 3;R COLA 1;R Estado 1;R COLA 2;R Estado 2;R COLA 3;R Estado 3;V COLA 1;V Estado 1;V COLA 2;V Estado 2;AE COLA 1;AE Estado 1;AE COLA 2;AE Estado 2;P COLA 1;P Estado 1;AC tiempo espera EP;AC ocupacion EP;CANT EP;AC tiempo espera R;AC ocupacion R;CANT R;AC tiempo espera V;AC ocupacion V;CANT V;AC tiempo espera AE;AC ocupacion AE;CANT AE;AC tiempo espera P;AC ocupacion P;CANT P;Estado 1;HEspera 1;HAtencion 1;Estado 2;HEspera 2;HAtencion 2;Estado 3;HEspera 3;HAtencion 3;Estado 4;HEspera 4;HAtencion 4;Estado 5;HEspera 5;HAtencion 5;Estado 6;HEspera 6;HAtencion 6;Estado 7;HEspera 7;HAtencion 7;Estado 8;HEspera 8;HAtencion 8;Estado 9;HEspera 9;HAtencion 9;Estado 10;HEspera 10;HAtencion 10;Estado 11;HEspera 11;HAtencion 11;Estado 12;HEspera 12;HAtencion 12;Estado 13;HEspera 13;HAtencion 13;Estado 14;HEspera 14;HAtencion 14;Estado 15;HEspera 15;HAtencion 15;Estado 16;HEspera 16;HAtencion 16;Estado 17;HEspera 17;HAtencion 17;Estado 18;HEspera 18;HAtencion 18;Estado 19;HEspera 19;HAtencion 19;Estado 20;HEspera 20;HAtencion 20;Estado 21;HEspera 21;HAtencion 21;Estado 22;HEspera 22;HAtencion 22;Estado 23;HEspera 23;HAtencion 23;Estado 24;HEspera 24;HAtencion 24;Estado 25;HEspera 25;HAtencion 25;Estado 26;HEspera 26;HAtencion 26;Estado 27;HEspera 27;HAtencion 27;Estado 28;HEspera 28;HAtencion 28;Estado 29;HEspera 29;HAtencion 29;Estado 30;HEspera 30;HAtencion 30;Estado 31;HEspera 31;HAtencion 31;Estado 32;HEspera 32;HAtencion 32;Estado 33;HEspera 33;HAtencion 33
llegada_venta;100,46;0;0;102,93;0;0;105,39;0,31;0,74;101,2;0;0;101,86;0;0;104,63;0;0;112,14;102,27;115,03;0;0;122,24;102,78;0;0;0;101,18;103,82;0;0;104,34;0;0;0;115,14;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;2;Ocupado;1;Ocupado;0;Ocupado;0;Libre;15;Ocupado;13,53;139,3;26;55,89;203,88;25;166,96;143,17;54;0;41,19;9;26,54;40,79;1;SAE1;0;93,05;EP;58,68;0;SP;0;45,01;EP;56,53;0;SV2;0;98,78;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;EP;98,65;0;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;EV1;99,42;0;SR2;0;85,94;SE1;0;94,17;EP;94,57;0;SE2;0;94,64;SE3;0;99,88;EP;98,65;0;SV1;0;99,07;SR1;0;96,57;EE1;97;0;EV2;100,34;0;EE2;100,35;0;EV1;100,46;0;;;;;;;;;;;;
fin_venta1;101,18;0;0;102,93;0;0;105,39;0;0;101,2;0;0;101,86;0;0;104,63;0;0;112,14;102,27;115,03;0;0;122,24;102,78;0;0,1;0,35;101,53;103,82;0;0;104,34;0;0;0;115,14;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;1;Ocupado;0;Ocupado;0;Libre;15;Ocupado;13,53;139,3;26;55,89;203,88;25;168,71;145,27;55;0;41,19;9;26,54;40,79;1;SAE1;0;93,05;EP;58,68;0;SP;0;45,01;EP;56,53;0;SV2;0;98,78;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;EP;98,65;0;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SV1;0;101,18;SR2;0;85,94;SE1;0;94,17;EP;94,57;0;SE2;0;94,64;SE3;0;99,88;EP;98,65;0;Eliminado;0;99,07;SR1;0;96,57;EE1;97;0;EV2;100,34;0;EE2;100,35;0;EV1;100,46;0;;;;;;;;;;;;
llegada_venta;101,2;0;0;102,93;0;0;105,39;0,87;4,08;105,28;0;0;101,86;0;0;104,63;0;0;112,14;102,27;115,03;0;0;122,24;102,78;0;0;0;101,53;103,82;0;0;104,34;0;0;0;115,14;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;2;Ocupado;1;Ocupado;0;Ocupado;0;Libre;15;Ocupado;13,53;139,3;26;55,89;203,88;25;168,71;145,27;55;0;41,19;9;26,54;40,79;1;SAE1;0;93,05;EP;58,68;0;SP;0;45,01;EP;56,53;0;SV2;0;98,78;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;EP;98,65;0;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SV1;0;101,18;SR2;0;85,94;SE1;0;94,17;EP;94,57;0;SE2;0;94,64;SE3;0;99,88;EP;98,65;0;EV1;101,2;0;SR1;0;96,57;EE1;97;0;EV2;100,34;0;EE2;100,35;0;EV1;100,46;0;;;;;;;;;;;;
fin_venta1;101,53;0;0;102,93;0;0;105,39;0;0;105,28;0;0;101,86;0;0;104,63;0;0;112,14;102,27;115,03;0;0;122,24;102,78;0;0,1;0,35;101,88;103,82;0;0;104,34;0;0;0;115,14;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;1;Ocupado;0;Ocupado;0;Libre;15;Ocupado;13,53;139,3;26;55,89;203,88;25;169,03;145,61;56;0;41,19;9;26,54;40,79;1;SAE1;0;93,05;EP;58,68;0;SP;0;45,01;EP;56,53;0;SV2;0;98,78;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;EP;98,65;0;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;Eliminado;0;101,18;SR2;0;85,94;SE1;0;94,17;EP;94,57;0;SE2;0;94,64;SE3;0;99,88;EP;98,65;0;SV1;0;101,53;SR1;0;96,57;EE1;97;0;EV2;100,34;0;EE2;100,35;0;EV1;100,46;0;;;;;;;;;;;;
llegada_AE;101,86;0;0;102,93;0;0;105,39;0;0;105,28;0,57;5,06;106,92;0;0;104,63;0;0;112,14;102,27;115,03;0;0;122,24;102,78;0;0;0;101,88;103,82;0,93;31,91;104,34;133,77;0;0;115,14;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;15;Ocupado;13,53;139,3;26;55,89;203,88;25;169,03;145,61;56;0;41,19;9;26,54;40,79;1;SAE1;0;93,05;EP;58,68;0;SP;0;45,01;EP;56,53;0;SV2;0;98,78;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;EP;98,65;0;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;101,86;SR2;0;85,94;SE1;0;94,17;EP;94,57;0;SE2;0;94,64;SE3;0;99,88;EP;98,65;0;SV1;0;101,53;SR1;0;96,57;EE1;97;0;EV2;100,34;0;EE2;100,35;0;EV1;100,46;0;;;;;;;;;;;;
fin_venta1;101,88;0;0;102,93;0;0;105,39;0;0;105,28;0;0;106,92;0;0;104,63;0;0;112,14;102,27;115,03;0;0;122,24;102,78;0;0,84;6,1;107,98;103,82;0;0;104,34;133,77;0;0;115,14;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;15;Ocupado;13,53;139,3;26;55,89;203,88;25;170,44;145,95;57;0;41,19;9;26,54;40,79;1;SAE1;0;93,05;EP;58,68;0;SP;0;45,01;EP;56,53;0;SV2;0;98,78;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;EP;98,65;0;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;101,86;SR2;0;85,94;SE1;0;94,17;EP;94,57;0;SE2;0;94,64;SE3;0;99,88;EP;98,65;0;Eliminado;0;101,53;SR1;0;96,57;EE1;97;0;EV2;100,34;0;EE2;100,35;0;SV1;0;101,88;;;;;;;;;;;;
fin_envio2;102,27;0;0;102,93;0;0;105,39;0;0;105,28;0;0;106,92;0;0;104,63;0,25;1,72;112,14;103,99;115,03;0;0;122,24;102,78;0;0;0;107,98;103,82;0;0;104,34;133,77;0;0;115,14;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;15;Ocupado;15,44;146,92;27;55,89;203,88;25;170,44;145,95;57;0;41,19;9;26,54;40,79;1;SAE1;0;93,05;EP;58,68;0;SP;0;45,01;EP;56,53;0;SV2;0;98,78;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;EP;98,65;0;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;101,86;SR2;0;85,94;SE1;0;94,17;EP;94,57;0;Eliminado;0;94,64;SE3;0;99,88;EP;98,65;0;Eliminado;0;101,53;SR1;0;96,57;EE1;97;0;EV2;100,34;0;SE2;0;102,27;SV1;0;101,88;;;;;;;;;;;;
fin_reclamo2;102,78;0;0;102,93;0;0;105,39;0;0;105,28;0;0;106,92;0;0;104,63;0;0;112,14;103,99;115,03;0;0;122,24;0;0;0;0;107,98;103,82;0;0;104,34;133,77;0;0;115,14;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;15;Ocupado;15,44;146,92;27;55,89;220,72;26;170,44;145,95;57;0;41,19;9;26,54;40,79;1;SAE1;0;93,05;EP;58,68;0;SP;0;45,01;EP;56,53;0;SV2;0;98,78;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;EP;98,65;0;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;101,86;Eliminado;0;85,94;SE1;0;94,17;EP;94,57;0;Eliminado;0;94,64;SE3;0;99,88;EP;98,65;0;Eliminado;0;101,53;SR1;0;96,57;EE1;97;0;EV2;100,34;0;SE2;0;102,27;SV1;0;101,88;;;;;;;;;;;;
llegada_envio;102,93;0,52;1,76;104,69;0;0;105,39;0;0;105,28;0;0;106,92;0;0;104,63;0;0;112,14;103,99;115,03;0;0;122,24;0;0;0;0;107,98;103,82;0;0;104,34;133,77;0;0;115,14;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;15;Ocupado;15,44;146,92;27;55,89;220,72;26;170,44;145,95;57;0;41,19;9;26,54;40,79;1;SAE1;0;93,05;EP;58,68;0;SP;0;45,01;EP;56,53;0;SV2;0;98,78;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;EP;98,65;0;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;101,86;EE2;102,93;0;SE1;0;94,17;EP;94,57;0;Eliminado;0;94,64;SE3;0;99,88;EP;98,65;0;Eliminado;0;101,53;SR1;0;96,57;EE1;97;0;EV2;100,34;0;SE2;0;102,27;SV1;0;101,88;;;;;;;;;;;;
fin_venta2;103,82;0;0;104,69;0;0;105,39;0;0;105,28;0;0;106,92;0;0;104,63;0;0;112,14;103,99;115,03;0;0;122,24;0;0;0,81;5,53;107,98;109,35;0;0;104,34;133,77;0;0;115,14;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;15;Ocupado;15,44;146,92;27;55,89;220,72;26;173,91;150,99;58;0;41,19;9;26,54;40,79;1;SAE1;0;93,05;EP;58,68;0;SP;0;45,01;EP;56,53;0;Eliminado;0;98,78;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;EP;98,65;0;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;101,86;EE2;102,93;0;SE1;0;94,17;EP;94,57;0;Eliminado;0;94,64;SE3;0;99,88;EP;98,65;0;Eliminado;0;101,53;SR1;0;96,57;EE1;97;0;SV2;0;103,82;SE2;0;102,27;SV1;0;101,88;;;;;;;;;;;;
fin_envio2;103,99;0;0;104,69;0;0;105,39;0;0;105,28;0;0;106,92;0;0;104,63;0,59;5,34;112,14;109,33;115,03;0;0;122,24;0;0;0;0;107,98;109,35;0;0;104,34;133,77;0;0;115,14;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;15;Ocupado;16,49;148,63;28;55,89;220,72;26;173,91;150,99;58;0;41,19;9;26,54;40,79;1;SAE1;0;93,05;EP;58,68;0;SP;0;45,01;EP;56,53;0;Eliminado;0;98,78;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;EP;98,65;0;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;101,86;SE2;0;103,99;SE1;0;94,17;EP;94,57;0;Eliminado;0;94,64;SE3;0;99,88;EP;98,65;0;Eliminado;0;101,53;SR1;0;96,57;EE1;97;0;SV2;0;103,82;Eliminado;0;102,27;SV1;0;101,88;;;;;;;;;;;;
fin_AE1;104,34;0;0;104,69;0;0;105,39;0;0;105,28;0;0;106,92;0;0;104,63;0;0;112,14;109,33;115,03;0;0;122,24;0;0;0;0;107,98;109,35;0;0;0;133,77;0;0;115,14;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;15;Ocupado;16,49;148,63;28;55,89;220,72;26;173,91;150,99;58;0;52,48;10;26,54;40,79;1;Eliminado;0;93,05;EP;58,68;0;SP;0;45,01;EP;56,53;0;Eliminado;0;98,78;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;EP;98,65;0;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;101,86;SE2;0;103,99;SE1;0;94,17;EP;94,57;0;Eliminado;0;94,64;SE3;0;99,88;EP;98,65;0;Eliminado;0;101,53;SR1;0;96,57;EE1;97;0;SV2;0;103,82;Eliminado;0;102,27;SV1;0;101,88;;;;;;;;;;;;
llegada_postales;104,63;0;0;104,69;0;0;105,39;0;0;105,28;0;0;106,92;0,41;3,95;108,58;0;0;112,14;109,33;115,03;0;0;122,24;0;0;0;0;107,98;109,35;0;0;0;133,77;0;0;115,14;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;16;Ocupado;16,49;148,63;28;55,89;220,72;26;173,91;150,99;58;0;52,48;10;26,54;40,79;1;EP;104,63;0;EP;58,68;0;SP;0;45,01;EP;56,53;0;Eliminado;0;98,78;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;EP;98,65;0;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;101,86;SE2;0;103,99;SE1;0;94,17;EP;94,57;0;Eliminado;0;94,64;SE3;0;99,88;EP;98,65;0;Eliminado;0;101,53;SR1;0;96,57;EE1;97;0;SV2;0;103,82;Eliminado;0;102,27;SV1;0;101,88;;;;;;;;;;;;
llegada_envio;104,69;0,46;1,47;106,16;0;0;105,39;0;0;105,28;0;0;106,92;0;0;108,58;0;0;112,14;109,33;115,03;0;0;122,24;0;0;0;0;107,98;109,35;0;0;0;133,77;0;0;115,14;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;16;Ocupado;16,49;148,63;28;55,89;220,72;26;173,91;150,99;58;0;52,48;10;26,54;40,79;1;EP;104,63;0;EP;58,68;0;SP;0;45,01;EP;56,53;0;EE2;104,69;0;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;EP;98,65;0;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;101,86;SE2;0;103,99;SE1;0;94,17;EP;94,57;0;Eliminado;0;94,64;SE3;0;99,88;EP;98,65;0;Eliminado;0;101,53;SR1;0;96,57;EE1;97;0;SV2;0;103,82;Eliminado;0;102,27;SV1;0;101,88;;;;;;;;;;;;
llegada_venta;105,28;0;0;106,16;0;0;105,39;0,65;2,09;107,37;0;0;106,92;0;0;108,58;0;0;112,14;109,33;115,03;0;0;122,24;0;0;0;0;107,98;109,35;0;0;0;133,77;0;0;115,14;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;0;Libre;0;Ocupado;16;Ocupado;16,49;148,63;28;55,89;220,72;26;173,91;150,99;58;0;52,48;10;26,54;40,79;1;EP;104,63;0;EP;58,68;0;SP;0;45,01;EP;56,53;0;EE2;104,69;0;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;EP;98,65;0;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;101,86;SE2;0;103,99;SE1;0;94,17;EP;94,57;0;EV1;105,28;0;SE3;0;99,88;EP;98,65;0;Eliminado;0;101,53;SR1;0;96,57;EE1;97;0;SV2;0;103,82;Eliminado;0;102,27;SV1;0;101,88;;;;;;;;;;;;
llegada_reclamo;105,39;0;0;106,16;0,87;8,16;113,55;0;0;107,37;0;0;106,92;0;0;108,58;0;0;112,14;109,33;115,03;0,59;7,64;122,24;113,03;0;0;0;107,98;109,35;0;0;0;133,77;0;0;115,14;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;0;Ocupado;0;Libre;0;Ocupado;16;Ocupado;16,49;148,63;28;55,89;220,72;26;173,91;150,99;58;0;52,48;10;26,54;40,79;1;EP;104,63;0;EP;58,68;0;SP;0;45,01;EP;56,53;0;EE2;104,69;0;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;EP;98,65;0;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;101,86;SE2;0;103,99;SE1;0;94,17;EP;94,57;0;EV1;105,28;0;SE3;0;99,88;EP;98,65;0;SR2;0;105,39;SR1;0;96,57;EE1;97;0;SV2;0;103,82;Eliminado;0;102,27;SV1;0;101,88;;;;;;;;;;;;
llegada_envio;106,16;0,46;1,47;107,63;0;0;113,55;0;0;107,37;0;0;106,92;0;0;108,58;0;0;112,14;109,33;115,03;0;0;122,24;113,03;0;0;0;107,98;109,35;0;0;0;133,77;0;0;115,14;1;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;0;Ocupado;0;Libre;0;Ocupado;16;Ocupado;16,49;148,63;28;55,89;220,72;26;173,91;150,99;58;0;52,48;10;26,54;40,79;1;EP;104,63;0;EP;58,68;0;SP;0;45,01;EP;56,53;0;EE2;104,69;0;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;EP;98,65;0;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;101,86;SE2;0;103,99;SE1;0;94,17;EP;94,57;0;EV1;105,28;0;SE3;0;99,88;EP;98,65;0;SR2;0;105,39;SR1;0;96,57;EE1;97;0;SV2;0;103,82;EE3;106,16;0;SV1;0;101,88;;;;;;;;;;;;
llegada_AE;106,92;0;0;107,63;0;0;113,55;0;0;107,37;0,96;19,31;126,23;0;0;108,58;0;0;112,14;109,33;115,03;0;0;122,24;113,03;0;0;0;107,98;109,35;0,25;3,45;110,37;133,77;0;0;115,14;1;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;16;Ocupado;16,49;148,63;28;55,89;220,72;26;173,91;150,99;58;0;52,48;10;26,54;40,79;1;EP;104,63;0;EP;58,68;0;SP;0;45,01;EP;56,53;0;EE2;104,69;0;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;EP;98,65;0;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;101,86;SE2;0;103,99;SE1;0;94,17;EP;94,57;0;EV1;105,28;0;SE3;0;99,88;EP;98,65;0;SR2;0;105,39;SR1;0;96,57;EE1;97;0;SV2;0;103,82;EE3;106,16;0;SV1;0;101,88;SAE1;0;106,92;;;;;;;;;
llegada_venta;107,37;0;0;107,63;0;0;113,55;0,23;0,52;107,89;0;0;126,23;0;0;108,58;0;0;112,14;109,33;115,03;0;0;122,24;113,03;0;0;0;107,98;109,35;0;0;110,37;133,77;0;0;115,14;1;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;16;Ocupado;16,49;148,63;28;55,89;220,72;26;173,91;150,99;58;0;52,48;10;26,54;40,79;1;EP;104,63;0;EP;58,68;0;SP;0;45,01;EP;56,53;0;EE2;104,69;0;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;EP;98,65;0;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;101,86;SE2;0;103,99;SE1;0;94,17;EP;94,57;0;EV1;105,28;0;SE3;0;99,88;EP;98,65;0;SR2;0;105,39;SR1;0;96,57;EE1;97;0;SV2;0;103,82;EE3;106,16;0;SV1;0;101,88;SAE1;0;106,92;EV2;107,37;0;;;;;;
llegada_envio;107,63;0,73;3,14;110,77;0;0;113,55;0;0;107,89;0;0;126,23;0;0;108,58;0;0;112,14;109,33;115,03;0;0;122,24;113,03;0;0;0;107,98;109,35;0;0;110,37;133,77;0;0;115,14;2;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;16;Ocupado;16,49;148,63;28;55,89;220,72;26;173,91;150,99;58;0;52,48;10;26,54;40,79;1;EP;104,63;0;EP;58,68;0;SP;0;45,01;EP;56,53;0;EE2;104,69;0;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;EP;98,65;0;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;101,86;SE2;0;103,99;SE1;0;94,17;EP;94,57;0;EV1;105,28;0;SE3;0;99,88;EP;98,65;0;SR2;0;105,39;SR1;0;96,57;EE1;97;0;SV2;0;103,82;EE3;106,16;0;SV1;0;101,88;SAE1;0;106,92;EV2;107,37;0;EE1;107,63;0;;;
llegada_venta;107,89;0;0;110,77;0;0;113,55;0,45;1,19;109,08;0;0;126,23;0;0;108,58;0;0;112,14;109,33;115,03;0;0;122,24;113,03;0;0;0;107,98;109,35;0;0;110,37;133,77;0;0;115,14;2;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;2;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;16;Ocupado;16,49;148,63;28;55,89;220,72;26;173,91;150,99;58;0;52,48;10;26,54;40,79;1;EP;104,63;0;EP;58,68;0;SP;0;45,01;EP;56,53;0;EE2;104,69;0;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;EP;98,65;0;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;101,86;SE2;0;103,99;SE1;0;94,17;EP;94,57;0;EV1;105,28;0;SE3;0;99,88;EP;98,65;0;SR2;0;105,39;SR1;0;96,57;EE1;97;0;SV2;0;103,82;EE3;106,16;0;SV1;0;101,88;SAE1;0;106,92;EV2;107,37;0;EE1;107,63;0;EV1;107,89;0
fin_venta1;107,98;0;0;110,77;0;0;113,55;0;0;109,08;0;0;126,23;0;0;108,58;0;0;112,14;109,33;115,03;0;0;122,24;113,03;0;0;0;107,98;109,35;0;0;110,37;133,77;0;0;115,14;2;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;16;Ocupado;16,49;148,63;28;55,89;220,72;26;176,6;157,08;59;0;52,48;10;26,54;40,79;1;EP;104,63;0;EP;58,68;0;SP;0;45,01;EP;56,53;0;EE2;104,69;0;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;EP;98,65;0;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;101,86;SE2;0;103,99;SE1;0;94,17;EP;94,57;0;SV1;0;107,98;SE3;0;99,88;EP;98,65;0;SR2;0;105,39;SR1;0;96,57;EE1;97;0;SV2;0;103,82;EE3;106,16;0;Eliminado;0;101,88;SAE1;0;106,92;EV2;107,37;0;EE1;107,63;0;EV1;107,89;0
fin_venta1;107,98;0;0;110,77;0;0;113,55;0;0;109,08;0;0;126,23;0;0;108,58;0;0;112,14;109,33;115,03;0;0;122,24;113,03;0;0,97;11,67;119,65;109,35;0;0;110,37;133,77;0;0;115,14;2;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;16;Ocupado;16,49;148,63;28;55,89;220,72;26;176,68;157,08;60;0;52,48;10;26,54;40,79;1;EP;104,63;0;EP;58,68;0;SP;0;45,01;EP;56,53;0;EE2;104,69;0;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;EP;98,65;0;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;101,86;SE2;0;103,99;SE1;0;94,17;EP;94,57;0;Eliminado;0;107,98;SE3;0;99,88;EP;98,65;0;SR2;0;105,39;SR1;0;96,57;EE1;97;0;SV2;0;103,82;EE3;106,16;0;Eliminado;0;101,88;SAE1;0;106,92;EV2;107,37;0;EE1;107,63;0;SV1;0;107,98
