Evento;Reloj;RND Llegada EP;Tiempo entre llegadas EP;Proxima llegada EP;RND Llegada R;Tiempo entre llegadas R;Proxima llegada R;RND Llegada V;Tiempo entre llegadas V;Proxima llegada V;RND Llegada AE;Tiempo entre llegadas AE;Proxima llegada AE;RND Llegada P;Tiempo entre llegadas P;Proxima llegada P;RND fin EP;Tiempo atencion EP;Tiempo fin envio 1;Tiempo fin envio 2;Tiempo fin envio 3;RND fin R;Tiempo atencion R;Tiempo fin reclamo 1;Tiempo fin reclamo 2;RND fin V;Tiempo atencion V;Tiempo fin venta 1;Tiempo fin venta 2;Tiempo fin venta 3;RND fin AE;Tiempo atencion AE;Tiempo fin atencion 1;Tiempo fin atencion 2;RND fin P;Tiempo atencion P;Tiempo fin postal;EP COLA 1;EP Estado 1;EP COLA 2;EP Estado 2;EP COLA 3;EP Estado 3;R COLA 1;R Estado 1;R COLA 2;R Estado 2;V COLA 1;V Estado 1;V COLA 2;V Estado 2;V COLA 3;V Estado 3;AE COLA 1;AE Estado 1;AE COLA 2;AE Estado 2;P COLA 1;P Estado 1;AC tiempo espera EP;AC ocupacion EP;CANT EP;AC tiempo espera R;AC ocupacion R;CANT R;AC tiempo espera V;AC ocupacion V;CANT V;AC tiempo espera AE;AC ocupacion AE;CANT AE;AC tiempo espera P;AC ocupacion P;CANT P;Estado 1;HEspera 1;HAtencion 1;Estado 2;HEspera 2;HAtencion 2;Estado 3;HEspera 3;HAtencion 3;Estado 4;HEspera 4;HAtencion 4;Estado 5;HEspera 5;HAtencion 5;Estado 6;HEspera 6;HAtencion 6;Estado 7;HEspera 7;HAtencion 7;Estado 8;HEspera 8;HAtencion 8;Estado 9;HEspera 9;HAtencion 9;Estado 10;HEspera 10;HAtencion 10;Estado 11;HEspera 11;HAtencion 11;Estado 12;HEspera 12;HAtencion 12;Estado 13;HEspera 13;HAtencion 13;Estado 14;HEspera 14;HAtencion 14;Estado 15;HEspera 15;HAtencion 15;Estado 16;HEspera 16;HAtencion 16;Estado 17;HEspera 17;HAtencion 17;Estado 18;HEspera 18;HAtencion 18;Estado 19;HEspera 19;HAtencion 19;Estado 20;HEspera 20;HAtencion 20;Estado 21;HEspera 21;HAtencion 21;Estado 22;HEspera 22;HAtencion 22;Estado 23;HEspera 23;HAtencion 23;Estado 24;HEspera 24;HAtencion 24;Estado 25;HEspera 25;HAtencion 25;Estado 26;HEspera 26;HAtencion 26;Estado 27;HEspera 27;HAtencion 27;Estado 28;HEspera 28;HAtencion 28;Estado 29;HEspera 29;HAtencion 29;Estado 30;HEspera 30;HAtencion 30;Estado 31;HEspera 31;HAtencion 31
llegada_venta;55,27;0;0;59,64;0;0;57,03;0,14;0,3;55,57;0;0;60,3;0;0;57,48;0;0;55,29;66,63;60,45;0;0;61,46;68,97;0,59;2,96;58,23;0;0;0;0;57,95;0;0;0;59,37;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Libre;1;Ocupado;4,83;74,99;16;39,9;53,91;11;2,83;81,46;28;32,74;58,13;9;0;9,56;1;SP;0;27,19;SE1;0;54,66;SE2;0;55,25;SR2;0;51,49;SE3;0;49,46;EP;40,93;0;SR1;0;49,58;SV1;0;55,27;SAE1;0;50,34;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_envio1;55,29;0;0;59,64;0;0;57,03;0;0;55,57;0;0;60,3;0;0;57,48;0;0;0;66,63;60,45;0;0;61,46;68,97;0;0;58,23;0;0;0;0;57,95;0;0;0;59,37;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Libre;1;Ocupado;4,83;75,62;17;39,9;53,91;11;2,83;81,46;28;32,74;58,13;9;0;9,56;1;SP;0;27,19;Eliminado;-;-;SE2;0;55,25;SR2;0;51,49;SE3;0;49,46;EP;40,93;0;SR1;0;49,58;SV1;0;55,27;SAE1;0;50,34;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;55,57;0;0;59,64;0;0;57,03;0,76;2,85;58,42;0;0;60,3;0;0;57,48;0;0;0;66,63;60,45;0;0;61,46;68,97;0,54;2,58;58,23;58,15;0;0;0;57,95;0;0;0;59,37;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;1;Ocupado;4,83;75,62;17;39,9;53,91;11;2,83;81,46;28;32,74;58,13;9;0;9,56;1;SP;0;27,19;SV2;0;55,57;SE2;0;55,25;SR2;0;51,49;SE3;0;49,46;EP;40,93;0;SR1;0;49,58;SV1;0;55,27;SAE1;0;50,34;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_reclamo;57,03;0;0;59,64;0,56;3,28;60,31;0;0;58,42;0;0;60,3;0;0;57,48;0;0;0;66,63;60,45;0;0;61,46;68,97;0;0;58,23;58,15;0;0;0;57,95;0;0;0;59,37;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;1;Ocupado;4,83;75,62;17;39,9;53,91;11;2,83;81,46;28;32,74;58,13;9;0;9,56;1;SP;0;27,19;SV2;0;55,57;SE2;0;55,25;SR2;0;51,49;SE3;0;49,46;EP;40,93;0;SR1;0;49,58;SV1;0;55,27;SAE1;0;50,34;ER1;57,03;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_postales;57,48;0;0;59,64;0;0;60,31;0;0;58,42;0;0;60,3;0,59;6,68;64,16;0;0;0;66,63;60,45;0;0;61,46;68,97;0;0;58,23;58,15;0;0;0;57,95;0;0;0;59,37;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;2;Ocupado;4,83;75,62;17;39,9;53,91;11;2,83;81,46;28;32,74;58,13;9;0;9,56;1;SP;0;27,19;SV2;0;55,57;SE2;0;55,25;SR2;0;51,49;SE3;0;49,46;EP;40,93;0;SR1;0;49,58;SV1;0;55,27;SAE1;0;50,34;ER1;57,03;0;EP;57,48;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_AE1;57,95;0;0;59,64;0;0;60,31;0;0;58,42;0;0;60,3;0;0;64,16;0;0;0;66,63;60,45;0;0;61,46;68,97;0;0;58,23;58,15;0;0;0;0;0;0;0;59,37;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Libre;2;Ocupado;4,83;75,62;17;39,9;53,91;11;2,83;81,46;28;32,74;65,74;10;0;9,56;1;SP;0;27,19;SV2;0;55,57;SE2;0;55,25;SR2;0;51,49;SE3;0;49,46;EP;40,93;0;SR1;0;49,58;SV1;0;55,27;Eliminado;-;-;ER1;57,03;0;EP;57,48;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta2;58,15;0;0;59,64;0;0;60,31;0;0;58,42;0;0;60,3;0;0;64,16;0;0;0;66,63;60,45;0;0;61,46;68,97;0;0;58,23;0;0;0;0;0;0;0;0;59,37;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Libre;0;Libre;2;Ocupado;4,83;75,62;17;39,9;53,91;11;2,83;84,03;29;32,74;65,74;10;0;9,56;1;SP;0;27,19;Eliminado;-;-;SE2;0;55,25;SR2;0;51,49;SE3;0;49,46;EP;40,93;0;SR1;0;49,58;SV1;0;55,27;Eliminado;-;-;ER1;57,03;0;EP;57,48;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta1;58,23;0;0;59,64;0;0;60,31;0;0;58,42;0;0;60,3;0;0;64,16;0;0;0;66,63;60,45;0;0;61,46;68,97;0;0;0;0;0;0;0;0;0;0;0;59,37;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Libre;0;Libre;0;Libre;2;Ocupado;4,83;75,62;17;39,9;53,91;11;2,83;86,99;30;32,74;65,74;10;0;9,56;1;SP;0;27,19;Eliminado;-;-;SE2;0;55,25;SR2;0;51,49;SE3;0;49,46;EP;40,93;0;SR1;0;49,58;Eliminado;-;-;Eliminado;-;-;ER1;57,03;0;EP;57,48;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;58,42;0;0;59,64;0;0;60,31;0,06;0,12;58,54;0;0;60,3;0;0;64,16;0;0;0;66,63;60,45;0;0;61,46;68,97;0,04;0,13;58,55;0;0;0;0;0;0;0;0;59,37;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Libre;0;Libre;2;Ocupado;4,83;75,62;17;39,9;53,91;11;2,83;86,99;30;32,74;65,74;10;0;9,56;1;SP;0;27,19;SV1;0;58,42;SE2;0;55,25;SR2;0;51,49;SE3;0;49,46;EP;40,93;0;SR1;0;49,58;Eliminado;-;-;Eliminado;-;-;ER1;57,03;0;EP;57,48;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;58,54;0;0;59,64;0;0;60,31;0,54;1,55;60,09;0;0;60,3;0;0;64,16;0;0;0;66,63;60,45;0;0;61,46;68,97;0,47;2,11;58,55;60,65;0;0;0;0;0;0;0;59,37;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Libre;2;Ocupado;4,83;75,62;17;39,9;53,91;11;2,83;86,99;30;32,74;65,74;10;0;9,56;1;SP;0;27,19;SV1;0;58,42;SE2;0;55,25;SR2;0;51,49;SE3;0;49,46;EP;40,93;0;SR1;0;49,58;SV2;0;58,54;Eliminado;-;-;ER1;57,03;0;EP;57,48;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta1;58,55;0;0;59,64;0;0;60,31;0;0;60,09;0;0;60,3;0;0;64,16;0;0;0;66,63;60,45;0;0;61,46;68,97;0;0;0;60,65;0;0;0;0;0;0;0;59,37;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;0;Libre;0;Libre;2;Ocupado;4,83;75,62;17;39,9;53,91;11;2,83;87,12;31;32,74;65,74;10;0;9,56;1;SP;0;27,19;Eliminado;-;-;SE2;0;55,25;SR2;0;51,49;SE3;0;49,46;EP;40,93;0;SR1;0;49,58;SV2;0;58,54;Eliminado;-;-;ER1;57,03;0;EP;57,48;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_postales;59,37;0;0;59,64;0;0;60,31;0;0;60,09;0;0;60,3;0;0;64,16;0;0;0;66,63;60,45;0;0;61,46;68,97;0;0;0;60,65;0;0;0;0;0;0,56;16,41;75,78;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;0;Libre;0;Libre;1;Ocupado;4,83;75,62;17;39,9;53,91;11;2,83;87,12;31;32,74;65,74;10;18,44;41,74;2;Eliminado;-;-;Eliminado;-;-;SE2;0;55,25;SR2;0;51,49;SE3;0;49,46;SP;0;59,37;SR1;0;49,58;SV2;0;58,54;Eliminado;-;-;ER1;57,03;0;EP;57,48;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_envio;59,64;0,55;1,91;61,55;0;0;60,31;0;0;60,09;0;0;60,3;0;0;64,16;0,52;4,4;64,04;66,63;60,45;0;0;61,46;68,97;0;0;0;60,65;0;0;0;0;0;0;0;75,78;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;0;Libre;0;Libre;1;Ocupado;4,83;75,62;17;39,9;53,91;11;2,83;87,12;31;32,74;65,74;10;18,44;41,74;2;SE1;0;59,64;Eliminado;-;-;SE2;0;55,25;SR2;0;51,49;SE3;0;49,46;SP;0;59,37;SR1;0;49,58;SV2;0;58,54;Eliminado;-;-;ER1;57,03;0;EP;57,48;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;60,09;0;0;61,55;0;0;60,31;0,2;0,44;60,53;0;0;60,3;0;0;64,16;0;0;64,04;66,63;60,45;0;0;61,46;68,97;0,88;7,06;67,15;60,65;0;0;0;0;0;0;0;75,78;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Libre;1;Ocupado;4,83;75,62;17;39,9;53,91;11;2,83;87,12;31;32,74;65,74;10;18,44;41,74;2;SE1;0;59,64;SV1;0;60,09;SE2;0;55,25;SR2;0;51,49;SE3;0;49,46;SP;0;59,37;SR1;0;49,58;SV2;0;58,54;Eliminado;-;-;ER1;57,03;0;EP;57,48;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_AE;60,3;0;0;61,55;0;0;60,31;0;0;60,53;0,34;2,49;62,79;0;0;64,16;0;0;64,04;66,63;60,45;0;0;61,46;68,97;0;0;67,15;60,65;0;0,8;19,31;79,61;0;0;0;75,78;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;1;Ocupado;4,83;75,62;17;39,9;53,91;11;2,83;87,12;31;32,74;65,74;10;18,44;41,74;2;SE1;0;59,64;SV1;0;60,09;SE2;0;55,25;SR2;0;51,49;SE3;0;49,46;SP;0;59,37;SR1;0;49,58;SV2;0;58,54;SAE1;0;60,3;ER1;57,03;0;EP;57,48;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_reclamo;60,31;0;0;61,55;0,83;7,08;67,39;0;0;60,53;0;0;62,79;0;0;64,16;0;0;64,04;66,63;60,45;0;0;61,46;68,97;0;0;67,15;60,65;0;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;1;Ocupado;4,83;75,62;17;39,9;53,91;11;2,83;87,12;31;32,74;65,74;10;18,44;41,74;2;SE1;0;59,64;SV1;0;60,09;SE2;0;55,25;SR2;0;51,49;SE3;0;49,46;SP;0;59,37;SR1;0;49,58;SV2;0;58,54;SAE1;0;60,3;ER1;57,03;0;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_envio3;60,45;0;0;61,55;0;0;67,39;0;0;60,53;0;0;62,79;0;0;64,16;0;0;64,04;66,63;0;0;0;61,46;68,97;0;0;67,15;60,65;0;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;1;Ocupado;4,83;86,61;18;39,9;53,91;11;2,83;87,12;31;32,74;65,74;10;18,44;41,74;2;SE1;0;59,64;SV1;0;60,09;SE2;0;55,25;SR2;0;51,49;Eliminado;-;-;SP;0;59,37;SR1;0;49,58;SV2;0;58,54;SAE1;0;60,3;ER1;57,03;0;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;60,53;0;0;61,55;0;0;67,39;0,26;0,6;61,13;0;0;62,79;0;0;64,16;0;0;64,04;66,63;0;0;0;61,46;68,97;0,26;1;67,15;60,65;61,53;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;4,83;86,61;18;39,9;53,91;11;2,83;87,12;31;32,74;65,74;10;18,44;41,74;2;SE1;0;59,64;SV1;0;60,09;SE2;0;55,25;SR2;0;51,49;SV3;0;60,53;SP;0;59,37;SR1;0;49,58;SV2;0;58,54;SAE1;0;60,3;ER1;57,03;0;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta2;60,65;0;0;61,55;0;0;67,39;0;0;61,13;0;0;62,79;0;0;64,16;0;0;64,04;66,63;0;0;0;61,46;68,97;0;0;67,15;0;61,53;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;4,83;86,61;18;39,9;53,91;11;2,83;89,22;32;32,74;65,74;10;18,44;41,74;2;SE1;0;59,64;SV1;0;60,09;SE2;0;55,25;SR2;0;51,49;SV3;0;60,53;SP;0;59,37;SR1;0;49,58;Eliminado;-;-;SAE1;0;60,3;ER1;57,03;0;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;61,13;0;0;61,55;0;0;67,39;0,41;1,05;62,18;0;0;62,79;0;0;64,16;0;0;64,04;66,63;0;0;0;61,46;68,97;0,02;0,06;67,15;61,19;61,53;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;4,83;86,61;18;39,9;53,91;11;2,83;89,22;32;32,74;65,74;10;18,44;41,74;2;SE1;0;59,64;SV1;0;60,09;SE2;0;55,25;SR2;0;51,49;SV3;0;60,53;SP;0;59,37;SR1;0;49,58;SV2;0;61,13;SAE1;0;60,3;ER1;57,03;0;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta2;61,19;0;0;61,55;0;0;67,39;0;0;62,18;0;0;62,79;0;0;64,16;0;0;64,04;66,63;0;0;0;61,46;68,97;0;0;67,15;0;61,53;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;4,83;86,61;18;39,9;53,91;11;2,83;89,28;33;32,74;65,74;10;18,44;41,74;2;SE1;0;59,64;SV1;0;60,09;SE2;0;55,25;SR2;0;51,49;SV3;0;60,53;SP;0;59,37;SR1;0;49,58;Eliminado;-;-;SAE1;0;60,3;ER1;57,03;0;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_reclamo1;61,46;0;0;61,55;0;0;67,39;0;0;62,18;0;0;62,79;0;0;64,16;0;0;64,04;66,63;0;0,77;12,59;74,05;68,97;0;0;67,15;0;61,53;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;4,83;86,61;18;44,33;65,79;12;2,83;89,28;33;32,74;65,74;10;18,44;41,74;2;SE1;0;59,64;SV1;0;60,09;SE2;0;55,25;SR2;0;51,49;SV3;0;60,53;SP;0;59,37;Eliminado;-;-;Eliminado;-;-;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta3;61,53;0;0;61,55;0;0;67,39;0;0;62,18;0;0;62,79;0;0;64,16;0;0;64,04;66,63;0;0;0;74,05;68,97;0;0;67,15;0;0;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Libre;1;Ocupado;4,83;86,61;18;44,33;65,79;12;2,83;90,28;34;32,74;65,74;10;18,44;41,74;2;SE1;0;59,64;SV1;0;60,09;SE2;0;55,25;SR2;0;51,49;Eliminado;-;-;SP;0;59,37;Eliminado;-;-;Eliminado;-;-;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_envio;61,55;0,84;4,39;65,94;0;0;67,39;0;0;62,18;0;0;62,79;0;0;64,16;0,63;5,96;64,04;66,63;67,51;0;0;74,05;68,97;0;0;67,15;0;0;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Libre;1;Ocupado;4,83;86,61;18;44,33;65,79;12;2,83;90,28;34;32,74;65,74;10;18,44;41,74;2;SE1;0;59,64;SV1;0;60,09;SE2;0;55,25;SR2;0;51,49;SE3;0;61,55;SP;0;59,37;Eliminado;-;-;Eliminado;-;-;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;62,18;0;0;65,94;0;0;67,39;0,01;0,02;62,2;0;0;62,79;0;0;64,16;0;0;64,04;66,63;67,51;0;0;74,05;68,97;0,14;0,5;67,15;62,68;0;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;1;Ocupado;4,83;86,61;18;44,33;65,79;12;2,83;90,28;34;32,74;65,74;10;18,44;41,74;2;SE1;0;59,64;SV1;0;60,09;SE2;0;55,25;SR2;0;51,49;SE3;0;61,55;SP;0;59,37;SV2;0;62,18;Eliminado;-;-;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;62,2;0;0;65,94;0;0;67,39;0,55;1,59;63,79;0;0;62,79;0;0;64,16;0;0;64,04;66,63;67,51;0;0;74,05;68,97;0,13;0,46;67,15;62,68;62,66;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;4,83;86,61;18;44,33;65,79;12;2,83;90,28;34;32,74;65,74;10;18,44;41,74;2;SE1;0;59,64;SV1;0;60,09;SE2;0;55,25;SR2;0;51,49;SE3;0;61,55;SP;0;59,37;SV2;0;62,18;SV3;0;62,2;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta3;62,66;0;0;65,94;0;0;67,39;0;0;63,79;0;0;62,79;0;0;64,16;0;0;64,04;66,63;67,51;0;0;74,05;68,97;0;0;67,15;62,68;0;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;1;Ocupado;4,83;86,61;18;44,33;65,79;12;2,83;90,74;35;32,74;65,74;10;18,44;41,74;2;SE1;0;59,64;SV1;0;60,09;SE2;0;55,25;SR2;0;51,49;SE3;0;61,55;SP;0;59,37;SV2;0;62,18;Eliminado;-;-;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta2;62,68;0;0;65,94;0;0;67,39;0;0;63,79;0;0;62,79;0;0;64,16;0;0;64,04;66,63;67,51;0;0;74,05;68,97;0;0;67,15;0;0;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Libre;1;Ocupado;4,83;86,61;18;44,33;65,79;12;2,83;91,24;36;32,74;65,74;10;18,44;41,74;2;SE1;0;59,64;SV1;0;60,09;SE2;0;55,25;SR2;0;51,49;SE3;0;61,55;SP;0;59,37;Eliminado;-;-;Eliminado;-;-;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
